Date,Open,High,Low,Close,Adj Close,Volume
2022-05-17,64.720001,65.529999,63.660000,65.400002,65.400002,970700
2022-05-18,63.869999,66.849998,63.820000,65.360001,65.360001,1156200
2022-05-19,65.339996,67.849998,65.239998,66.470001,66.470001,1080600
2022-05-20,67.559998,68.669998,63.840000,65.769997,65.769997,1402700
2022-05-23,66.209999,66.449997,64.000000,66.059998,66.059998,875600
2022-05-24,65.559998,65.610001,63.830002,64.589996,64.589996,1100700
2022-05-25,64.879997,66.199997,64.160004,66.040001,66.040001,779500
2022-05-26,66.000000,68.480003,65.750000,68.080002,68.080002,801700
2022-05-27,68.599998,72.150002,68.599998,72.010002,72.010002,1575800
2022-05-31,72.150002,73.489998,69.980003,70.610001,70.610001,1428300
2022-06-01,70.610001,71.750000,69.500000,70.870003,70.870003,1319500
2022-06-02,70.849998,74.639999,70.620003,74.239998,74.239998,1562700
2022-06-03,73.139999,76.199997,73.139999,74.930000,74.930000,1131600
2022-06-06,76.720001,76.720001,71.580002,71.989998,71.989998,3519400
2022-06-07,71.209999,72.019997,70.529999,72.000000,72.000000,1711600
2022-06-08,71.750000,72.870003,70.610001,71.690002,71.690002,858800
2022-06-09,70.930000,71.860001,69.769997,69.830002,69.830002,1116100
2022-06-10,68.230003,68.949997,67.070000,68.000000,68.000000,1240900
2022-06-13,65.139999,66.059998,62.770000,63.130001,63.130001,1400300
2022-06-14,63.810001,64.150002,61.080002,61.950001,61.950001,1086900
2022-06-15,62.500000,64.489998,61.509998,64.029999,64.029999,1474800
2022-06-16,62.009998,64.290001,60.770000,62.009998,62.009998,2262600
2022-06-17,62.849998,67.529999,62.849998,66.709999,66.709999,2488100
2022-06-21,68.190002,69.000000,66.570000,68.199997,68.199997,2214100
2022-06-22,66.660004,68.739998,66.660004,67.599998,67.599998,1473500
2022-06-23,68.550003,69.870003,67.500000,69.599998,69.599998,1354600
2022-06-24,70.250000,70.599998,68.209999,70.070000,70.070000,1271800
2022-06-27,70.379997,71.529999,69.510002,70.620003,70.620003,916700
2022-06-28,70.879997,70.959999,67.559998,67.750000,67.750000,1431700
2022-06-29,66.779999,67.489998,65.519997,66.839996,66.839996,1231900
2022-06-30,66.089996,68.760002,65.550003,68.129997,68.129997,1050100
2022-07-01,67.580002,68.889999,67.239998,68.150002,68.150002,1079800
2022-07-05,66.870003,67.330002,62.389999,66.230003,66.230003,1545300
2022-07-06,66.250000,67.379997,65.500000,66.160004,66.160004,1383800
2022-07-07,67.160004,71.000000,67.160004,70.639999,70.639999,1369400
2022-07-08,69.889999,73.540001,69.580002,72.510002,72.510002,1343200
2022-07-11,71.449997,72.010002,69.129997,69.290001,69.290001,1004600
2022-07-12,69.480003,69.879997,67.379997,68.419998,68.419998,1417100
2022-07-13,67.290001,69.260002,66.349998,69.160004,69.160004,972700
2022-07-14,68.559998,71.349998,67.160004,71.040001,71.040001,1478100
2022-07-15,67.790001,68.129997,60.959999,65.269997,65.269997,7231000
2022-07-18,66.300003,69.000000,65.459999,67.010002,67.010002,1940600
2022-07-19,67.529999,71.800003,67.010002,70.650002,70.650002,2109500
2022-07-20,70.650002,73.410004,70.370003,72.980003,72.980003,1360900
2022-07-21,73.379997,73.500000,71.449997,73.260002,73.260002,1135400
2022-07-22,73.370003,73.989998,71.519997,72.589996,72.589996,1239200
2022-07-25,72.290001,74.389999,71.080002,74.150002,74.150002,1165400
2022-07-26,73.779999,74.190002,72.709999,73.570000,73.570000,887700
2022-07-27,75.459999,77.500000,74.180000,76.760002,76.760002,1714600
2022-07-28,89.629997,92.540001,87.339996,88.500000,88.500000,7707200
2022-07-29,90.430000,102.120003,90.160004,99.169998,99.169998,9557500
2022-08-01,98.970001,101.379997,96.389999,99.489998,99.489998,3539400
2022-08-02,98.010002,101.639999,97.260002,99.720001,99.720001,2467500
2022-08-03,101.800003,101.879997,95.769997,97.889999,97.889999,3008500
2022-08-04,97.430000,99.870003,96.000000,99.169998,99.169998,1774600
2022-08-05,102.029999,103.900002,99.360001,101.900002,101.900002,3322500
2022-08-08,109.199997,114.320000,106.570000,106.739998,106.739998,6300900
2022-08-09,104.309998,110.220001,103.510002,109.010002,109.010002,3333000
2022-08-10,111.830002,115.339996,108.730003,114.510002,114.510002,3312600
2022-08-11,117.349998,118.000000,114.000000,114.580002,114.580002,3137200
2022-08-12,115.099998,118.110001,113.660004,117.970001,117.970001,2476100
2022-08-15,117.410004,121.910004,116.019997,118.220001,118.220001,2993700
2022-08-16,117.500000,119.370003,116.470001,116.989998,116.989998,1808400
2022-08-17,115.139999,116.809998,113.889999,116.300003,116.300003,1765200
2022-08-18,118.739998,121.339996,117.580002,117.820000,117.820000,2315900
2022-08-19,114.709999,116.260002,113.419998,115.410004,115.410004,1655500
2022-08-22,112.250000,115.730003,111.199997,114.480003,114.480003,1863900
2022-08-23,115.269997,116.889999,113.580002,114.419998,114.419998,1066400
2022-08-24,113.800003,119.580002,113.800003,118.440002,118.440002,1947100
2022-08-25,118.989998,121.739998,118.400002,121.690002,121.690002,1942600
2022-08-26,125.500000,126.169998,120.970001,121.750000,121.750000,3381400
2022-08-29,119.610001,123.949997,118.129997,121.690002,121.690002,2360900
2022-08-30,125.000000,130.250000,120.279999,122.309998,122.309998,6042700
2022-08-31,124.970001,129.889999,124.089996,127.550003,127.550003,6105200
2022-09-01,124.529999,128.979996,123.730003,127.839996,127.839996,3850500
2022-09-02,129.740005,130.949997,124.010002,126.410004,126.410004,3127000
2022-09-06,126.199997,129.729996,124.169998,127.599998,127.599998,3036900
2022-09-07,127.180000,135.199997,125.570000,134.800003,134.800003,4356600
2022-09-08,137.410004,139.910004,134.380005,137.529999,137.529999,5436700
2022-09-09,138.089996,138.410004,133.410004,135.820007,135.820007,3626400
2022-09-12,134.619995,137.070007,132.660004,136.789993,136.789993,2250600
2022-09-13,132.000000,140.139999,131.559998,136.759995,136.759995,3497600
2022-09-14,136.210007,136.490005,133.389999,135.759995,135.759995,2676600
2022-09-15,134.619995,135.600006,131.139999,132.020004,132.020004,2510200
2022-09-16,130.809998,136.449997,130.199997,135.809998,135.809998,4924600
2022-09-19,135.119995,138.000000,134.520004,137.039993,137.039993,2163200
2022-09-20,136.479996,137.960007,133.110001,133.309998,133.309998,1945600
2022-09-21,134.529999,140.639999,132.389999,135.570007,135.570007,3108100
2022-09-22,135.580002,136.300003,129.559998,131.770004,131.770004,2517000
2022-09-23,128.679993,130.949997,127.070000,129.850006,129.850006,3679700
2022-09-26,129.899994,133.000000,127.599998,128.210007,128.210007,2681100
2022-09-27,131.470001,135.809998,129.800003,132.309998,132.309998,2810000
2022-09-28,131.070007,136.690002,129.080002,136.190002,136.190002,2936500
2022-09-29,136.470001,138.190002,129.229996,130.929993,130.929993,2521300
2022-09-30,129.899994,136.199997,129.720001,132.270004,132.270004,3454000
2022-10-03,132.699997,137.740005,131.339996,136.619995,136.619995,3266400
2022-10-04,140.110001,145.740005,140.110001,143.059998,143.059998,4545100
2022-10-05,141.169998,142.630005,132.539993,134.589996,134.589996,3843900
2022-10-06,134.460007,138.259995,131.850006,132.059998,132.059998,2834700
2022-10-07,129.740005,133.789993,127.919998,129.419998,129.419998,4238000
2022-10-10,128.500000,131.580002,125.169998,131.059998,131.059998,2614200
2022-10-11,128.800003,132.500000,125.349998,131.320007,131.320007,3052100
2022-10-12,131.399994,131.850006,125.809998,126.879997,126.879997,2867700
2022-10-13,121.209999,128.559998,120.459999,126.540001,126.540001,3090000
2022-10-14,127.599998,129.419998,123.180000,123.360001,123.360001,2053500
2022-10-17,125.680000,125.889999,115.660004,118.279999,118.279999,4176900
2022-10-18,121.639999,122.889999,118.349998,121.309998,121.309998,2700400
2022-10-19,120.300003,120.419998,116.760002,120.209999,120.209999,2223900
2022-10-20,120.269997,121.860001,116.470001,118.720001,118.720001,2164000
2022-10-21,118.320000,124.239998,116.769997,122.599998,122.599998,3619300
2022-10-24,123.150002,125.860001,120.169998,124.570000,124.570000,1726300
2022-10-25,124.620003,128.660004,124.610001,127.150002,127.150002,2046500
2022-10-26,130.330002,133.740005,128.860001,131.399994,131.399994,2939800
2022-10-27,131.729996,133.419998,128.690002,131.179993,131.179993,3135900
2022-10-28,131.149994,138.710007,127.550003,132.669998,132.669998,5669700
2022-10-31,133.979996,148.199997,133.000000,145.570007,145.570007,7117000
2022-11-01,148.000000,149.559998,143.380005,148.570007,148.570007,3621600
2022-11-02,148.369995,154.750000,147.500000,150.070007,150.070007,3599700
2022-11-03,149.270004,158.479996,149.059998,157.729996,157.729996,3502400
2022-11-04,160.229996,161.639999,149.110001,153.619995,153.619995,3261900
2022-11-07,154.830002,155.279999,144.270004,147.250000,147.250000,2622900
2022-11-08,149.070007,152.190002,146.270004,147.259995,147.259995,2639000
2022-11-09,146.789993,155.889999,146.259995,151.160004,151.160004,2769200
2022-11-10,155.080002,160.539993,149.210007,157.020004,157.020004,3816400
2022-11-11,155.320007,157.679993,150.080002,150.419998,150.419998,2532000
2022-11-14,151.389999,155.850006,147.750000,153.630005,153.630005,1815500
2022-11-15,160.130005,160.559998,154.600006,159.630005,159.630005,2041300
2022-11-16,157.440002,162.529999,157.009995,158.580002,158.580002,1808500
2022-11-17,156.500000,165.119995,154.830002,164.979996,164.979996,2579000
2022-11-18,165.309998,167.580002,161.899994,166.600006,166.600006,2140700
2022-11-21,165.699997,167.589996,163.460007,165.389999,165.389999,1435900
2022-11-22,166.369995,168.169998,163.740005,167.660004,167.660004,1684900
2022-11-23,167.889999,170.520004,166.679993,169.470001,169.470001,1645800
2022-11-25,169.020004,173.210007,167.309998,171.429993,171.429993,1116900
2022-11-28,167.509995,170.600006,163.679993,165.619995,165.619995,3488000
2022-11-29,165.429993,167.789993,160.910004,161.809998,161.809998,2256800
2022-11-30,163.020004,173.679993,163.020004,172.529999,172.529999,8690700
2022-12-01,172.559998,173.630005,166.479996,168.539993,168.539993,2123300
2022-12-02,168.490005,173.600006,167.570007,168.320007,168.320007,2801200
2022-12-05,168.000000,169.809998,165.320007,167.139999,167.139999,1851100
2022-12-06,162.630005,166.259995,156.740005,157.470001,157.470001,3334700
2022-12-07,156.509995,158.949997,153.259995,154.740005,154.740005,2162400
2022-12-08,156.220001,157.240005,151.820007,152.710007,152.710007,1483900
2022-12-09,151.240005,154.710007,149.860001,150.960007,150.960007,1851300
2022-12-12,149.770004,153.759995,148.559998,150.279999,150.279999,1769900
2022-12-13,152.889999,158.990005,150.850006,157.080002,157.080002,3214100
2022-12-14,157.889999,162.500000,155.369995,160.089996,160.089996,2727100
2022-12-15,158.500000,162.190002,156.899994,159.410004,159.410004,2743900
2022-12-16,158.690002,160.740005,152.559998,155.080002,155.080002,22634400
2022-12-19,155.979996,161.729996,154.509995,156.770004,156.770004,2856100
2022-12-20,156.809998,161.380005,154.039993,156.589996,156.589996,2185300
2022-12-21,157.029999,162.199997,150.250000,162.059998,162.059998,2532300
2022-12-22,160.979996,161.619995,154.539993,156.889999,156.889999,2095100
2022-12-23,157.979996,157.979996,153.119995,156.750000,156.750000,1027900
