Date,Open,High,Low,Close,Adj Close,Volume
2022-06-28,548000.000000,570000.000000,543000.000000,570000.000000,570000.000000,185976
2022-06-29,558000.000000,561000.000000,523000.000000,530000.000000,530000.000000,444423
2022-06-30,531000.000000,539000.000000,516000.000000,516000.000000,516000.000000,312772
2022-07-01,516000.000000,526000.000000,503000.000000,509000.000000,509000.000000,243043
2022-07-04,511000.000000,513000.000000,497500.000000,500000.000000,500000.000000,167301
2022-07-05,508000.000000,522000.000000,505000.000000,512000.000000,512000.000000,228594
2022-07-06,507000.000000,522000.000000,500000.000000,506000.000000,506000.000000,194029
2022-07-07,515000.000000,532000.000000,513000.000000,524000.000000,524000.000000,207035
2022-07-08,550000.000000,555000.000000,540000.000000,540000.000000,540000.000000,272655
2022-07-11,538000.000000,538000.000000,516000.000000,522000.000000,522000.000000,355703
2022-07-12,519000.000000,522000.000000,509000.000000,514000.000000,514000.000000,171869
2022-07-13,516000.000000,524000.000000,511000.000000,517000.000000,517000.000000,209137
2022-07-14,515000.000000,533000.000000,514000.000000,530000.000000,530000.000000,226078
2022-07-15,529000.000000,530000.000000,507000.000000,512000.000000,512000.000000,229151
2022-07-18,514000.000000,517000.000000,505000.000000,515000.000000,515000.000000,160879
2022-07-19,525000.000000,530000.000000,517000.000000,521000.000000,521000.000000,161162
2022-07-20,538000.000000,547000.000000,535000.000000,540000.000000,540000.000000,225805
2022-07-21,541000.000000,572000.000000,540000.000000,569000.000000,569000.000000,363430
2022-07-22,556000.000000,579000.000000,555000.000000,561000.000000,561000.000000,160911
2022-07-25,562000.000000,572000.000000,552000.000000,556000.000000,556000.000000,169024
2022-07-26,553000.000000,572000.000000,547000.000000,567000.000000,567000.000000,235116
2022-07-27,584000.000000,587000.000000,556000.000000,565000.000000,565000.000000,417385
2022-07-28,572000.000000,605000.000000,555000.000000,598000.000000,598000.000000,553103
2022-07-29,603000.000000,605000.000000,595000.000000,603000.000000,603000.000000,323842
2022-08-01,608000.000000,628000.000000,601000.000000,613000.000000,613000.000000,281615
2022-08-02,612000.000000,613000.000000,604000.000000,610000.000000,610000.000000,163355
2022-08-03,608000.000000,617000.000000,597000.000000,614000.000000,614000.000000,235931
2022-08-04,618000.000000,619000.000000,602000.000000,609000.000000,609000.000000,208348
2022-08-05,613000.000000,646000.000000,611000.000000,642000.000000,642000.000000,399896
2022-08-08,637000.000000,654000.000000,634000.000000,652000.000000,652000.000000,202613
2022-08-09,666000.000000,681000.000000,653000.000000,671000.000000,671000.000000,345726
2022-08-10,671000.000000,672000.000000,646000.000000,648000.000000,648000.000000,219243
2022-08-11,655000.000000,679000.000000,649000.000000,658000.000000,658000.000000,241071
2022-08-12,653000.000000,665000.000000,645000.000000,665000.000000,665000.000000,181272
2022-08-16,675000.000000,676000.000000,659000.000000,662000.000000,662000.000000,144859
2022-08-17,666000.000000,673000.000000,648000.000000,658000.000000,658000.000000,156969
2022-08-18,654000.000000,656000.000000,645000.000000,651000.000000,651000.000000,109764
2022-08-19,657000.000000,657000.000000,639000.000000,640000.000000,640000.000000,125190
2022-08-22,635000.000000,649000.000000,627000.000000,639000.000000,639000.000000,137281
2022-08-23,642000.000000,645000.000000,617000.000000,620000.000000,620000.000000,186219
2022-08-24,620000.000000,624000.000000,604000.000000,614000.000000,614000.000000,211971
2022-08-25,619000.000000,619000.000000,607000.000000,616000.000000,616000.000000,130414
2022-08-26,620000.000000,635000.000000,614000.000000,616000.000000,616000.000000,158260
2022-08-29,598000.000000,615000.000000,591000.000000,604000.000000,604000.000000,184247
2022-08-30,609000.000000,615000.000000,601000.000000,611000.000000,611000.000000,106908
2022-08-31,603000.000000,632000.000000,603000.000000,632000.000000,632000.000000,220189
2022-09-01,624000.000000,632000.000000,613000.000000,623000.000000,623000.000000,216332
2022-09-02,630000.000000,631000.000000,607000.000000,610000.000000,610000.000000,222946
2022-09-05,615000.000000,620000.000000,610000.000000,616000.000000,616000.000000,117418
2022-09-06,612000.000000,621000.000000,607000.000000,619000.000000,619000.000000,121347
2022-09-07,611000.000000,626000.000000,610000.000000,623000.000000,623000.000000,125039
2022-09-08,635000.000000,649000.000000,628000.000000,644000.000000,644000.000000,261855
2022-09-13,656000.000000,667000.000000,649000.000000,665000.000000,665000.000000,255024
2022-09-14,647000.000000,666000.000000,643000.000000,663000.000000,663000.000000,241828
2022-09-15,664000.000000,667000.000000,654000.000000,658000.000000,658000.000000,178835
2022-09-16,650000.000000,655000.000000,632000.000000,635000.000000,635000.000000,269644
2022-09-19,636000.000000,657000.000000,632000.000000,635000.000000,635000.000000,176594
2022-09-20,637000.000000,641000.000000,622000.000000,630000.000000,630000.000000,151446
2022-09-21,630000.000000,634000.000000,623000.000000,625000.000000,625000.000000,130405
2022-09-22,611000.000000,628000.000000,609000.000000,626000.000000,626000.000000,169181
2022-09-23,623000.000000,623000.000000,599000.000000,604000.000000,604000.000000,170878
2022-09-26,591000.000000,592000.000000,568000.000000,571000.000000,571000.000000,228945
2022-09-27,571000.000000,578000.000000,560000.000000,569000.000000,569000.000000,198596
2022-09-28,564000.000000,567000.000000,543000.000000,546000.000000,546000.000000,268783
2022-09-29,550000.000000,561000.000000,542000.000000,547000.000000,547000.000000,238292
2022-09-30,539000.000000,554000.000000,534000.000000,536000.000000,536000.000000,195616
2022-10-04,546000.000000,558000.000000,535000.000000,555000.000000,555000.000000,243185
2022-10-05,562000.000000,570000.000000,551000.000000,560000.000000,560000.000000,277111
2022-10-06,563000.000000,590000.000000,559000.000000,583000.000000,583000.000000,271926
2022-10-07,575000.000000,593000.000000,569000.000000,589000.000000,589000.000000,226552
2022-10-11,584000.000000,597000.000000,577000.000000,597000.000000,597000.000000,182433
2022-10-12,588000.000000,593000.000000,576000.000000,591000.000000,591000.000000,223909
2022-10-13,596000.000000,602000.000000,575000.000000,575000.000000,575000.000000,179628
2022-10-14,583000.000000,588000.000000,571000.000000,573000.000000,573000.000000,202716
2022-10-17,565000.000000,577000.000000,553000.000000,575000.000000,575000.000000,204701
2022-10-18,586000.000000,614000.000000,585000.000000,611000.000000,611000.000000,252952
2022-10-19,581000.000000,607000.000000,573000.000000,593000.000000,593000.000000,373510
2022-10-20,588000.000000,589000.000000,565000.000000,569000.000000,569000.000000,331791
2022-10-21,570000.000000,580000.000000,562000.000000,568000.000000,568000.000000,215837
2022-10-24,579000.000000,590000.000000,569000.000000,575000.000000,575000.000000,223220
2022-10-25,576000.000000,576000.000000,550000.000000,552000.000000,552000.000000,394043
2022-10-26,557000.000000,571000.000000,555000.000000,562000.000000,562000.000000,377920
2022-10-27,572000.000000,600000.000000,570000.000000,599000.000000,599000.000000,368746
2022-10-28,593000.000000,624000.000000,588000.000000,615000.000000,615000.000000,382546
2022-10-31,627000.000000,627000.000000,609000.000000,626000.000000,626000.000000,742102
2022-11-01,633000.000000,700000.000000,632000.000000,695000.000000,695000.000000,542234
2022-11-02,696000.000000,705000.000000,662000.000000,672000.000000,672000.000000,406352
2022-11-03,660000.000000,691000.000000,659000.000000,683000.000000,683000.000000,280224
2022-11-04,679000.000000,692000.000000,674000.000000,690000.000000,690000.000000,228545
2022-11-07,693000.000000,704000.000000,686000.000000,704000.000000,704000.000000,227579
2022-11-08,703000.000000,704000.000000,676000.000000,691000.000000,691000.000000,275840
2022-11-09,692000.000000,717000.000000,684000.000000,715000.000000,715000.000000,259082
2022-11-10,706000.000000,717000.000000,695000.000000,695000.000000,695000.000000,244047
2022-11-11,730000.000000,744000.000000,724000.000000,737000.000000,737000.000000,304326
2022-11-14,740000.000000,760000.000000,725000.000000,726000.000000,726000.000000,261052
2022-11-15,735000.000000,740000.000000,703000.000000,710000.000000,710000.000000,317416
2022-11-16,700000.000000,713000.000000,690000.000000,707000.000000,707000.000000,288503
2022-11-17,704000.000000,712000.000000,697000.000000,700000.000000,700000.000000,129929
2022-11-18,701000.000000,716000.000000,696000.000000,704000.000000,704000.000000,142426
2022-11-21,704000.000000,705000.000000,679000.000000,682000.000000,682000.000000,182612
2022-11-22,682000.000000,721000.000000,679000.000000,687000.000000,687000.000000,310815
2022-11-23,700000.000000,718000.000000,693000.000000,701000.000000,701000.000000,191924
2022-11-24,718000.000000,729000.000000,704000.000000,728000.000000,728000.000000,579933
2022-11-25,726000.000000,731000.000000,718000.000000,721000.000000,721000.000000,101478
2022-11-28,721000.000000,730000.000000,709000.000000,719000.000000,719000.000000,138547
2022-11-29,719000.000000,720000.000000,706000.000000,715000.000000,715000.000000,111726
2022-11-30,716000.000000,744000.000000,707000.000000,740000.000000,740000.000000,320344
2022-12-01,748000.000000,755000.000000,722000.000000,722000.000000,722000.000000,249831
2022-12-02,718000.000000,728000.000000,711000.000000,711000.000000,711000.000000,163235
2022-12-05,703000.000000,710000.000000,687000.000000,696000.000000,696000.000000,245961
2022-12-06,687000.000000,697000.000000,679000.000000,686000.000000,686000.000000,148248
2022-12-07,685000.000000,691000.000000,677000.000000,679000.000000,679000.000000,171428
2022-12-08,682000.000000,685000.000000,665000.000000,670000.000000,670000.000000,249650
2022-12-09,665000.000000,666000.000000,627000.000000,627000.000000,627000.000000,438095
2022-12-12,621000.000000,636000.000000,620000.000000,628000.000000,628000.000000,189748
2022-12-13,628000.000000,635000.000000,617000.000000,623000.000000,623000.000000,280770
2022-12-14,625000.000000,646000.000000,623000.000000,646000.000000,646000.000000,208017
2022-12-15,640000.000000,650000.000000,633000.000000,643000.000000,643000.000000,170130
2022-12-16,637000.000000,649000.000000,630000.000000,645000.000000,645000.000000,176864
2022-12-19,640000.000000,643000.000000,627000.000000,633000.000000,633000.000000,101519
2022-12-20,631000.000000,640000.000000,627000.000000,631000.000000,631000.000000,88474
2022-12-21,627000.000000,636000.000000,618000.000000,620000.000000,620000.000000,98514
2022-12-22,625000.000000,628000.000000,617000.000000,626000.000000,626000.000000,102015
2022-12-23,619000.000000,624000.000000,603000.000000,610000.000000,610000.000000,135064
2022-12-26,604000.000000,615000.000000,600000.000000,612000.000000,612000.000000,50572
